Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Time_Orderd,Time_Order_picked,Order_Date,Weatherconditions,Road_traffic_density,Type_of_order,Type_of_vehicle,multiple_deliveries,City,Time_taken(min),distance,order_making(min),delivery_time(min)
18.56245,73.916619,18.57245,73.926619,10:55:00,11:05:00,05-04-2022,Sunny,Low,Meal,scooter,0,Metropolitian,16,1.5295340177411298,10,6
22.514585,88.39331,22.644585,88.52331,21:15:00,21:25:00,12-02-2022,Windy,Jam,Buffet,motorcycle,1,Metropolitian,38,19.646111584179177,10,28
19.121999,72.908493,19.171999,72.958493,22:25:00,22:35:00,01-04-2022,Sunny,Low,Meal,scooter,0,Metropolitian,18,7.635443063206578,10,8
19.065838,72.832658,19.155838,72.922658,20:00:00,20:05:00,08-03-2022,Fog,Jam,Buffet,scooter,1,Metropolitian,42,13.745187955153392,5,37
22.761226,75.887522,22.771226,75.897522,09:50:00,10:00:00,17-03-2022,Cloudy,Low,Drinks,motorcycle,1,Urban,17,1.5103126299648917,10,7
23.374989,85.335486,23.384989,85.345486,08:20:00,08:35:00,19-03-2022,Windy,Low,Meal,motorcycle,1,Metropolitian,23,1.5072182814137156,15,8
21.186608,72.794136,21.296608,72.904136,21:30:00,21:35:00,04-04-2022,Windy,Jam,Meal,motorcycle,1,Metropolitian,24,16.69459502669699,5,19
21.15276,72.778059,21.17276,72.798059,10:20:00,10:35:00,03-03-2022,Windy,Low,Drinks,electric_scooter,1,Metropolitian,25,3.036120069998185,15,10
19.1813,72.836191,19.2613,72.916191,18:50:00,19:00:00,20-03-2022,Sunny,Medium,Snack,motorcycle,0,Metropolitian,10,12.214161102936735,10,0
19.120083,72.907385,19.250083,73.037385,21:20:00,21:35:00,20-03-2022,Windy,Jam,Snack,scooter,1,Metropolitian,39,19.85002952070244,15,24
17.41233,78.449654,17.46233,78.499654,19:40:00,19:55:00,15-03-2022,Windy,Jam,Buffet,motorcycle,0,Metropolitian,38,7.670525584116108,15,23
26.956431,75.776649,27.026431,75.846649,18:00:00,18:10:00,14-03-2022,Sunny,Medium,Snack,motorcycle,1,Metropolitian,21,10.413406275387722,10,11
15.5696,73.742294,15.6296,73.802294,17:40:00,17:45:00,11-02-2022,Sandstorms,Medium,Drinks,scooter,0,Metropolitian,31,9.245826665693794,5,26
12.323978,76.627961,12.333978,76.637961,08:50:00,09:00:00,03-04-2022,Fog,Low,Meal,motorcycle,1,Metropolitian,22,1.5514034361583109,10,12
17.431668,78.408321,17.441668,78.418321,10:15:00,10:25:00,28-03-2022,Fog,Low,Snack,scooter,0,Urban,18,1.5341077478966478,10,8
12.334022,76.618203,12.404022,76.688203,22:50:00,23:00:00,31-03-2022,Sunny,Low,Meal,motorcycle,1,Metropolitian,23,10.859028405381668,10,13
22.75004,75.902847,22.82004,75.972847,23:35:00,23:40:00,20-03-2022,Cloudy,Low,Snack,motorcycle,0,Metropolitian,26,10.571531279029784,5,21
26.891191,75.802083,26.921191,75.832083,18:45:00,18:50:00,07-03-2022,Cloudy,Medium,Drinks,motorcycle,1,Urban,28,4.464354431727876,5,23
23.359194,85.325447,23.379194,85.345447,11:55:00,12:05:00,03-04-2022,Stormy,High,Buffet,scooter,1,Metropolitian,31,3.0145466149773488,10,21
17.410371,78.437225,17.520371,78.547225,22:50:00,22:55:00,02-03-2022,Sandstorms,Low,Drinks,motorcycle,1,Urban,18,16.8739423417276,5,13
13.091809,80.219104,13.141809,80.269104,00:00:00,00:10:00,24-03-2022,Cloudy,Low,Drinks,motorcycle,0,Metropolitian,15,7.745516812777168,10,5
18.994237,72.825553,19.084237,72.915553,17:25:00,17:30:00,16-03-2022,Windy,Medium,Snack,motorcycle,1,Metropolitian,31,13.747935433701342,5,26
11.022477,76.995667,11.092477,77.065667,21:40:00,21:55:00,25-03-2022,Fog,Jam,Drinks,electric_scooter,2,Urban,38,10.883781468541269,15,23
22.31279,73.170283,22.33279,73.190283,09:25:00,09:40:00,01-03-2022,Fog,Low,Buffet,motorcycle,1,Metropolitian,29,3.0250084659147034,15,14
22.727021,75.884167,22.817021,75.974167,22:25:00,22:40:00,02-04-2022,Stormy,Low,Buffet,scooter,0,Urban,11,13.59255263372884,15,0
11.022298,76.998349,11.102298,77.078349,20:35:00,20:40:00,18-03-2022,Fog,Jam,Drinks,scooter,1,Metropolitian,35,12.438508883723854,5,30
22.760072,75.892574,22.770072,75.902574,10:10:00,10:20:00,17-03-2022,Stormy,Low,Meal,motorcycle,0,Metropolitian,24,1.5103183815574095,10,14
22.751857,75.866699,22.791857,75.906699,14:35:00,14:40:00,05-04-2022,Fog,High,Meal,scooter,1,Urban,38,6.041138156550312,5,33
22.311603,73.165012,22.441603,73.295012,19:20:00,19:35:00,08-03-2022,Fog,Jam,Snack,motorcycle,0,Metropolitian,46,19.65912018882126,15,31
23.351489,85.324253,23.361489,85.334253,10:15:00,10:25:00,05-03-2022,Sandstorms,Low,Snack,motorcycle,0,Metropolitian,21,1.5073380516053525,10,11
22.307898,73.167788,22.377898,73.237788,17:15:00,17:30:00,08-03-2022,Fog,Medium,Drinks,motorcycle,1,Metropolitian,35,10.586839147736931,15,20
26.472001,80.354002,26.512001,80.394002,16:45:00,16:55:00,11-02-2022,Windy,Medium,Meal,motorcycle,1,Metropolitian,29,5.961899096860371,10,19
23.374989,85.335486,23.394989,85.355486,08:25:00,08:30:00,11-03-2022,Sunny,Low,Buffet,electric_scooter,1,Urban,15,3.014385561380863,5,10
22.761593,75.886362,22.841593,75.966362,20:50:00,21:00:00,12-03-2022,Stormy,Jam,Meal,motorcycle,1,Urban,19,12.081089159931416,10,9
22.552996,88.35231,22.602996,88.40231,23:25:00,23:35:00,11-02-2022,Sunny,Low,Drinks,motorcycle,0,Metropolitian,25,7.556237134874611,10,15
26.892312,75.806896,27.002312,75.916896,21:55:00,22:10:00,20-03-2022,Fog,Jam,Buffet,motorcycle,1,Metropolitian,37,16.366706397806933,15,22
22.307898,73.167788,22.317898,73.177788,10:35:00,10:40:00,01-04-2022,Sunny,Low,Meal,scooter,1,Urban,16,1.512552702491675,5,11
12.299524,76.64262,12.409524,76.75262,21:10:00,21:15:00,25-03-2022,Stormy,Jam,Snack,scooter,1,Metropolitian,40,17.064639509884813,5,35
12.323194,76.630583,12.343194,76.650583,08:40:00,08:50:00,03-03-2022,Sandstorms,Low,Meal,motorcycle,0,Metropolitian,21,3.102782976271217,10,11
12.978453,77.643685,13.058453,77.723685,20:30:00,20:40:00,20-03-2022,Cloudy,Jam,Drinks,motorcycle,2,Metropolitian,43,12.39518332634847,10,33
27.159795,78.04299,27.269795,78.15299,22:55:00,23:00:00,14-02-2022,Stormy,Low,Buffet,scooter,0,Metropolitian,19,16.34977493979549,5,14
12.972161,77.596014,13.022161,77.646014,17:25:00,17:30:00,05-03-2022,Cloudy,Medium,Snack,motorcycle,0,Metropolitian,15,7.747307276930582,5,10
21.175975,72.795503,21.195975,72.815503,10:25:00,10:35:00,09-03-2022,Sandstorms,Low,Drinks,motorcycle,0,Urban,11,3.035902790349682,10,1
12.323194,76.630583,12.353194,76.660583,22:35:00,22:40:00,15-03-2022,Cloudy,Low,Drinks,motorcycle,0,Urban,20,4.6541319346974905,5,15
23.333017,85.3172,23.423017,85.4072,19:25:00,19:30:00,25-03-2022,Cloudy,Jam,Drinks,motorcycle,1,Metropolitian,36,13.565053945838056,5,31
30.342509,78.061187,30.452509,78.171187,17:30:00,17:35:00,14-02-2022,Cloudy,Medium,Snack,motorcycle,0,Metropolitian,38,16.138483813096713,5,33
23.374989,85.335486,23.484989,85.445486,19:15:00,19:30:00,25-03-2022,Cloudy,Jam,Snack,motorcycle,1,Metropolitian,46,16.576592238300005,15,31
26.846156,75.8023,26.866156,75.8223,08:20:00,08:30:00,11-03-2022,Sunny,Low,Meal,motorcycle,1,Metropolitian,19,2.9768087767772324,10,9
12.981615,80.231598,13.051615,80.301598,18:25:00,18:35:00,08-03-2022,Fog,Medium,Snack,scooter,1,Metropolitian,43,10.84582392590278,10,33
26.90519,75.810753,26.96519,75.870753,17:50:00,18:00:00,15-03-2022,Windy,Medium,Snack,scooter,1,Metropolitian,21,8.927712060693983,10,11
30.893244,75.821817,30.943244,75.871817,17:55:00,18:05:00,15-02-2022,Sunny,Medium,Buffet,motorcycle,0,Metropolitian,17,7.319211171959733,10,7
26.766536,75.837333,26.816536,75.887333,18:55:00,19:10:00,05-04-2022,Windy,Medium,Buffet,motorcycle,2,Metropolitian,34,7.443866993367354,15,19
17.410371,78.437225,17.490371,78.517225,17:55:00,18:05:00,23-03-2022,Sandstorms,Medium,Meal,motorcycle,2,Metropolitian,46,12.272430559996875,10,36
11.016298,76.972076,11.106298,77.062076,22:10:00,22:20:00,25-03-2022,Cloudy,Low,Buffet,electric_scooter,0,Metropolitian,34,13.993345286741215,10,24
12.316967,76.603067,12.386967,76.673067,17:15:00,17:25:00,25-03-2022,Sunny,Medium,Meal,motorcycle,0,Metropolitian,16,10.85936741861396,10,6
23.333017,85.3172,23.443017,85.4272,18:15:00,18:30:00,08-03-2022,Cloudy,Medium,Drinks,scooter,0,Metropolitian,35,16.578948791660057,15,20
12.337928,76.617889,12.347928,76.627889,08:35:00,08:45:00,30-03-2022,Sunny,Low,Snack,scooter,1,Metropolitian,23,1.551363898457269,10,13
12.310972,76.659264,12.370972,76.719264,18:35:00,18:45:00,28-03-2022,Cloudy,Medium,Drinks,motorcycle,1,Metropolitian,24,9.308216432218837,10,14
26.905287,75.794592,26.915287,75.804592,08:40:00,08:50:00,24-03-2022,Sandstorms,Low,Meal,motorcycle,1,Metropolitian,29,1.4880947062703014,10,19
22.311603,73.165012,22.361603,73.215012,23:20:00,23:35:00,15-03-2022,Windy,Low,Buffet,scooter,0,Metropolitian,28,7.562182477576886,15,13
22.74806,75.8934,22.75806,75.9034,12:00:00,12:05:00,30-03-2022,Sunny,High,Buffet,motorcycle,0,Urban,42,1.5103782350762562,5,37
22.310526,73.170937,22.390526,73.250937,21:00:00,21:05:00,18-03-2022,Sunny,Jam,Snack,electric_scooter,1,Metropolitian,18,12.09894524844397,5,13
19.120083,72.907385,19.140083,72.927385,11:00:00,11:15:00,19-03-2022,Sandstorms,Low,Buffet,motorcycle,1,Urban,18,3.054321959705656,15,3
9.957144,76.296783,9.967144,76.306783,10:40:00,10:45:00,15-02-2022,Stormy,Low,Buffet,motorcycle,1,Metropolitian,25,1.557484831987476,5,20
26.902328,75.794257,26.912328,75.804257,08:10:00,08:25:00,07-03-2022,Fog,Low,Drinks,motorcycle,0,Urban,12,1.488111647728737,15,0
26.891191,75.802083,26.951191,75.862083,17:45:00,18:00:00,07-03-2022,Cloudy,Medium,Buffet,scooter,0,Metropolitian,17,8.928193235547578,15,2
12.337978,76.616792,12.387978,76.666792,18:15:00,18:25:00,24-03-2022,Windy,Medium,Buffet,motorcycle,0,Metropolitian,27,7.756534847701198,10,17
17.440827,78.393391,17.500827,78.453391,18:35:00,18:45:00,24-03-2022,Stormy,Medium,Drinks,motorcycle,0,Metropolitian,16,9.203840392783976,10,6
18.546258,73.904337,18.566258,73.924337,10:45:00,10:50:00,15-03-2022,Stormy,Low,Meal,scooter,1,Metropolitian,24,3.059161133141076,5,19
23.353783,85.326967,23.463783,85.436967,22:55:00,23:00:00,25-03-2022,Windy,Low,Buffet,motorcycle,1,Metropolitian,28,16.577783315974713,5,23
19.178321,72.834715,19.308321,72.964715,22:10:00,22:20:00,23-03-2022,Sunny,Low,Snack,motorcycle,1,Urban,23,19.84678034557213,10,13
12.321214,76.621094,12.431214,76.731094,20:20:00,20:30:00,02-04-2022,Windy,Jam,Drinks,motorcycle,1,Metropolitian,29,17.063961737396863,10,19
19.207222,72.972281,19.337222,73.102281,00:00:00,00:15:00,31-03-2022,Sandstorms,Low,Buffet,motorcycle,1,Metropolitian,19,19.845164623281907,15,4
27.159795,78.04299,27.179795,78.06299,09:15:00,09:20:00,11-02-2022,Sandstorms,Low,Meal,motorcycle,1,Urban,11,2.973206328872894,5,6
26.482581,80.315628,26.522581,80.355628,15:00:00,15:05:00,13-02-2022,Cloudy,High,Meal,motorcycle,1,Metropolitian,33,5.961659763323108,5,28
21.149669,72.772629,21.229669,72.852629,18:35:00,18:45:00,23-03-2022,Sunny,Medium,Buffet,motorcycle,0,Metropolitian,29,12.143472113202598,10,19
26.914142,75.805704,26.964142,75.855704,20:15:00,20:25:00,03-03-2022,Cloudy,Jam,Meal,scooter,0,Urban,37,7.439646912705908,10,27
21.185047,72.80859,21.315047,72.93859,20:25:00,20:35:00,12-03-2022,Fog,Jam,Meal,motorcycle,1,Metropolitian,40,19.729460138980883,10,30
18.53408,73.89852,18.61408,73.97852,19:45:00,19:50:00,23-03-2022,Stormy,Jam,Buffet,scooter,0,Urban,25,12.236050766444205,5,20
26.846156,75.8023,26.886156,75.8423,15:30:00,15:40:00,24-03-2022,Sandstorms,Medium,Snack,motorcycle,0,Urban,13,5.953388781270795,10,3
12.284747,76.625861,12.354747,76.695861,20:30:00,20:45:00,02-04-2022,Sunny,Jam,Buffet,scooter,1,Metropolitian,20,10.860006649397052,15,5
18.53408,73.89852,18.62408,73.98852,17:20:00,17:25:00,29-03-2022,Sunny,Medium,Drinks,motorcycle,1,Metropolitian,12,13.76536960043246,5,7
23.374878,85.335739,23.504878,85.465739,21:35:00,21:50:00,04-04-2022,Cloudy,Jam,Snack,electric_scooter,2,Metropolitian,47,19.589860370731515,15,32
21.15276,72.778059,21.18276,72.808059,22:10:00,22:20:00,26-03-2022,Stormy,Low,Snack,motorcycle,2,Metropolitian,33,4.554109914568528,10,23
18.533811,73.899315,18.623811,73.989315,17:25:00,17:30:00,10-03-2022,Fog,Medium,Buffet,scooter,1,Metropolitian,25,13.765379678937752,5,20
21.175975,72.795503,21.185975,72.805503,08:45:00,08:50:00,21-03-2022,Fog,Low,Buffet,scooter,1,Urban,16,1.5179748068733323,5,11
23.354422,85.3329,23.424422,85.4029,18:15:00,18:25:00,16-03-2022,Sandstorms,Medium,Snack,motorcycle,1,Metropolitian,33,10.550190731676736,10,23
23.355164,85.324097,23.425164,85.394097,19:35:00,19:45:00,06-03-2022,Stormy,Jam,Snack,scooter,0,Metropolitian,39,10.550164239141058,10,29
18.536562,73.896485,18.646562,74.006485,19:55:00,20:00:00,14-03-2022,Cloudy,Jam,Buffet,electric_scooter,0,Metropolitian,49,16.823768285553772,5,44
26.910262,75.783013,26.950262,75.823013,15:10:00,15:20:00,01-04-2022,Stormy,Medium,Buffet,scooter,1,Urban,28,5.951921111490412,10,18
9.959778,76.296106,10.089778,76.426106,23:45:00,00:00:00,14-02-2022,Cloudy,Low,Buffet,motorcycle,1,Metropolitian,40,20.24541845425941,15,25
23.354422,85.3329,23.444422,85.4229,22:45:00,22:55:00,06-03-2022,Sandstorms,Low,Snack,scooter,1,Metropolitian,14,13.564071378154337,10,4
19.12663,72.829976,19.13663,72.839976,10:10:00,10:15:00,07-03-2022,Sandstorms,Low,Meal,electric_scooter,0,Urban,17,1.527154370684199,5,12
22.728163,75.884212,22.788163,75.944212,22:20:00,22:25:00,15-03-2022,Stormy,Low,Meal,scooter,1,Urban,26,9.062116557948446,5,21
12.975377,77.696664,13.065377,77.786664,20:35:00,20:40:00,08-03-2022,Sandstorms,Jam,Snack,motorcycle,2,Metropolitian,41,13.944529384855876,5,36
26.469003,80.316344,26.559003,80.406344,17:45:00,17:50:00,16-02-2022,Cloudy,Medium,Snack,scooter,1,Metropolitian,30,13.413151962170083,5,25
11.006686,76.951736,11.016686,76.961736,11:25:00,11:40:00,03-04-2022,Windy,High,Buffet,motorcycle,1,Metropolitian,27,1.5549425189079678,15,12
22.75004,75.902847,22.84004,75.992847,00:00:00,00:05:00,16-03-2022,Cloudy,Low,Buffet,scooter,1,Urban,29,13.591519386308793,5,24
23.416792,85.316842,23.466792,85.366842,20:40:00,20:55:00,28-03-2022,Cloudy,Jam,Meal,scooter,1,Urban,35,7.534513856473747,15,20
12.934179,77.615797,13.014179,77.695797,20:35:00,20:45:00,29-03-2022,Sunny,Jam,Drinks,motorcycle,1,Metropolitian,25,12.3962386715408,10,15
22.310329,73.169083,22.400329,73.259083,21:30:00,21:35:00,02-04-2022,Sunny,Jam,Buffet,motorcycle,1,Urban,28,13.611101106406496,5,23
22.725835,75.887648,22.775835,75.937648,18:40:00,18:55:00,01-03-2022,Sunny,Medium,Snack,scooter,0,Metropolitian,14,7.551946417880856,15,0
23.359407,85.325055,23.429407,85.395055,17:15:00,17:25:00,04-03-2022,Cloudy,Medium,Buffet,scooter,1,Metropolitian,27,10.550012732384769,10,17
22.695207,75.866059,22.725207,75.896059,21:15:00,21:30:00,07-03-2022,Sunny,Jam,Meal,motorcycle,0,Urban,13,4.5317745916199,15,0
11.025083,77.015393,11.135083,77.125393,18:45:00,18:50:00,12-03-2022,Sandstorms,Medium,Snack,scooter,1,Metropolitian,15,17.10244951726794,5,10
17.451976,78.385883,17.561976,78.495883,21:55:00,22:10:00,10-03-2022,Cloudy,Jam,Drinks,motorcycle,0,Urban,35,16.872139881746353,15,20
21.183434,72.814492,21.203434,72.834492,08:40:00,08:50:00,24-03-2022,Cloudy,Low,Snack,motorcycle,0,Metropolitian,16,3.0358329337402403,10,6
11.003008,76.97544,11.073009,77.04544,17:50:00,18:05:00,14-03-2022,Windy,Medium,Drinks,scooter,0,Metropolitian,26,10.884207405487084,15,11
11.016298,76.972076,11.036298,76.992076,10:25:00,10:40:00,01-03-2022,Sunny,Low,Snack,scooter,0,Urban,15,3.109810755407365,15,0
11.022169,76.999594,11.052169,77.029594,23:25:00,23:40:00,13-03-2022,Cloudy,Low,Buffet,electric_scooter,0,Urban,15,4.664633134444104,15,0
17.45971,78.368855,17.54971,78.458855,18:00:00,18:10:00,06-04-2022,Sunny,Medium,Meal,motorcycle,0,Metropolitian,38,13.804558948437522,10,28
22.744648,75.894377,22.834648,75.984377,20:30:00,20:45:00,16-03-2022,Stormy,Jam,Buffet,motorcycle,1,Metropolitian,51,13.591761495896126,15,36
11.022477,76.995667,11.132477,77.105667,23:00:00,23:10:00,16-03-2022,Sandstorms,Low,Meal,motorcycle,1,Metropolitian,29,17.10252275797518,10,19
21.170798,72.790489,21.190798,72.810489,10:10:00,10:20:00,01-03-2022,Windy,Low,Snack,motorcycle,1,Metropolitian,14,3.035951262375807,10,4
17.410371,78.437225,17.420371,78.447225,11:50:00,12:00:00,05-04-2022,Cloudy,High,Meal,motorcycle,1,Metropolitian,25,1.5341913598605772,10,15
22.651847,75.881991,22.711847,75.941991,23:00:00,23:05:00,21-03-2022,Cloudy,Low,Meal,scooter,0,Metropolitian,18,9.06439480190386,5,13
23.354422,85.3329,23.384422,85.3629,17:50:00,18:05:00,21-03-2022,Windy,Medium,Drinks,scooter,0,Metropolitian,26,4.521816413824638,15,11
19.207222,72.972281,19.317222,73.082281,23:10:00,23:15:00,04-03-2022,Sunny,Low,Drinks,scooter,0,Urban,24,16.79253633397502,5,19
12.972532,77.608179,13.032532,77.668179,19:45:00,19:55:00,21-03-2022,Windy,Jam,Drinks,motorcycle,0,Urban,31,9.296672611790155,10,21
11.02091,76.940432,11.04091,76.960432,10:35:00,10:40:00,01-04-2022,Sandstorms,Low,Meal,motorcycle,1,Metropolitian,30,3.1097872918366303,5,25
19.120083,72.907385,19.180083,72.967385,23:45:00,00:00:00,30-03-2022,Windy,Low,Meal,motorcycle,1,Metropolitian,34,9.16245242046385,15,19
12.323225,76.630028,12.343225,76.650028,09:20:00,09:25:00,05-03-2022,Cloudy,Low,Meal,motorcycle,1,Metropolitian,23,3.1027828005863136,5,18
22.74806,75.8934,22.81806,75.9634,21:55:00,22:00:00,04-03-2022,Sunny,Jam,Drinks,electric_scooter,1,Metropolitian,27,10.571600405915428,5,22
22.311844,73.165081,22.441844,73.295081,19:15:00,19:30:00,10-03-2022,Cloudy,Jam,Drinks,scooter,1,Metropolitian,36,19.659104803877018,15,21
21.157735,72.768778,21.167735,72.778778,10:00:00,10:05:00,15-03-2022,Stormy,Low,Meal,electric_scooter,0,Metropolitian,11,1.5180601561565734,5,6
11.003669,76.976494,11.033669,77.006494,22:10:00,22:20:00,30-03-2022,Fog,Low,Buffet,motorcycle,1,Metropolitian,26,4.664774304201985,10,16
22.753839,75.897429,22.783839,75.927429,18:55:00,19:05:00,24-03-2022,Sunny,Medium,Meal,motorcycle,1,Metropolitian,13,4.530898781872162,10,3
22.311603,73.165012,22.381603,73.235012,22:20:00,22:25:00,02-04-2022,Cloudy,Low,Drinks,scooter,0,Metropolitian,39,10.58671194847277,5,34
25.451517,81.832616,25.561517,81.942616,22:25:00,22:40:00,14-02-2022,Windy,Low,Buffet,scooter,0,Metropolitian,17,16.45559299350639,15,2
13.02978,80.208812,13.07978,80.258812,18:15:00,18:25:00,05-04-2022,Sunny,Medium,Snack,motorcycle,1,Metropolitian,24,7.746447000058103,10,14
23.39925,85.390464,23.45925,85.450464,17:50:00,18:05:00,11-03-2022,Stormy,Medium,Buffet,motorcycle,1,Urban,20,9.041800997209414,15,5
26.88842,75.800689,26.90842,75.820689,09:15:00,09:25:00,19-03-2022,Windy,Low,Drinks,scooter,0,Urban,17,2.9763252713823323,10,7
21.175104,72.804342,21.215104,72.844342,16:40:00,16:50:00,15-03-2022,Sunny,Medium,Buffet,motorcycle,1,Urban,19,6.071634513503006,10,9
12.949934,77.699386,12.969934,77.719386,09:15:00,09:30:00,13-03-2022,Fog,Low,Buffet,motorcycle,1,Metropolitian,19,3.099144510515509,15,4
26.474986,80.342796,26.554986,80.422796,17:25:00,17:35:00,16-02-2022,Sunny,Medium,Buffet,motorcycle,1,Urban,16,11.922757469496618,10,6
22.753659,75.903365,22.773659,75.923365,09:00:00,09:05:00,17-03-2022,Fog,Low,Drinks,electric_scooter,1,Urban,17,3.020650838531588,5,12
12.316967,76.603067,12.346967,76.633067,17:40:00,17:55:00,11-03-2022,Sandstorms,Medium,Buffet,scooter,1,Metropolitian,29,4.654184877609341,15,14
11.016298,76.972076,11.096298,77.052076,20:20:00,20:25:00,04-03-2022,Sandstorms,Jam,Buffet,motorcycle,1,Metropolitian,36,12.438631313169449,5,31
23.369746,85.33982,23.499746,85.46982,17:30:00,17:35:00,02-04-2022,Windy,Medium,Meal,motorcycle,1,Metropolitian,42,19.59020125047545,5,37
12.352058,76.60665,12.392058,76.64665,16:10:00,16:15:00,01-04-2022,Sunny,Medium,Buffet,motorcycle,1,Metropolitian,23,6.205124725899398,5,18
13.066762,80.251865,13.096762,80.281865,19:50:00,20:05:00,05-03-2022,Windy,Jam,Buffet,motorcycle,1,Metropolitian,21,4.647625792526802,15,6
30.340722,78.060221,30.470722,78.190221,20:00:00,20:10:00,18-02-2022,Fog,Jam,Drinks,electric_scooter,2,Metropolitian,43,19.072081414403108,10,33
21.186884,72.793616,21.206884,72.813616,09:15:00,09:20:00,19-03-2022,Cloudy,Low,Drinks,motorcycle,1,Urban,18,3.035800615756344,5,13
17.426228,78.407495,17.506228,78.487495,21:55:00,22:00:00,02-04-2022,Cloudy,Jam,Meal,scooter,2,Metropolitian,42,12.271931674507936,5,37
13.081878,80.248519,13.141878,80.308519,18:40:00,18:55:00,15-03-2022,Windy,Medium,Meal,scooter,1,Metropolitian,29,9.294709019107804,15,14
17.458998,78.500366,17.498998,78.540366,14:50:00,15:00:00,01-04-2022,Windy,High,Buffet,scooter,1,Metropolitian,33,6.135765048576284,10,23
22.695207,75.866059,22.745207,75.916059,21:35:00,21:50:00,03-03-2022,Fog,Jam,Buffet,scooter,1,Metropolitian,27,7.552708807307073,15,12
25.451646,81.832796,25.561646,81.942796,21:30:00,21:40:00,16-02-2022,Fog,Jam,Meal,motorcycle,1,Metropolitian,33,16.45558521271527,10,23
18.927584,72.832585,18.997584,72.902585,21:25:00,21:40:00,02-04-2022,Windy,Jam,Meal,scooter,1,Metropolitian,19,10.695118633635031,15,4
10.96185,76.971082,11.02185,77.031082,18:40:00,18:55:00,26-03-2022,Fog,Medium,Drinks,scooter,1,Metropolitian,19,9.32995691639106,15,4
17.450851,78.379347,17.520851,78.449347,18:40:00,18:45:00,04-03-2022,Cloudy,Medium,Meal,scooter,0,Metropolitian,29,10.737399645661611,5,24
13.02978,80.208812,13.06978,80.248812,12:55:00,13:05:00,19-03-2022,Cloudy,High,Drinks,scooter,1,Metropolitian,38,6.197217478385286,10,28
22.753839,75.897429,22.763838,75.907429,09:10:00,09:20:00,03-04-2022,Stormy,Low,Drinks,motorcycle,1,Metropolitian,17,1.5102682507811205,10,7
13.066762,80.251865,13.196762,80.381865,17:55:00,18:00:00,27-03-2022,Fog,Medium,Meal,scooter,1,Metropolitian,30,20.13775691483711,5,25
